p (Pa);rho (mol/m3);T (K);z (molar);type;BibTeX;weight;x (molar);y (molar);rho' (mol/m3);rho'' (mol/m3);rho' (guess,mol/m3);rho'' (guess,mol/m3);error_TillnerRoth [%];rho (kg/m3)
662986.071796483;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.7912, 0.2088];[0.999677, 0.000323];;;41462.62373692881;295.53369927449944;;
662930.9137381378;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.7912, 0.2088];[0.999677, 0.000323];;;41462.62196396407;295.5067761593664;;
662089.7533483712;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.7911, 0.2089];[0.999676, 0.000324];;;41465.128653218286;295.09633639274256;;
662158.7009213028;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.7911, 0.2089];[0.999676, 0.000324];;;41465.130868818866;295.12998147338595;;
753714.1830172854;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.8917, 0.1083];[0.999845, 0.000155];;;38802.65987640749;340.4520466780419;;
753541.8140849563;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.8917, 0.1083];[0.999845, 0.000155];;;38802.65265606274;340.3654121192318;;
761291.5212824775;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.8994, 0.1006];[0.999855, 0.000145];;;38593.286666521235;344.2643100999208;;
761119.1523501483;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.8994, 0.1006];[0.999855, 0.000145];;;38593.279316418964;344.17745611999834;;
761925.8389534489;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9, 0.1];[0.999856, 0.000144];;;38576.96339962357;344.58386249630826;;
761277.7317678912;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9, 0.1];[0.999856, 0.000144];;;38576.935725276446;344.2572483090773;;
799585.0032887346;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9412, 0.0588];[0.9999084, 9.16e-05];;;37454.12553018623;363.67914719028585;;
799853.8988231681;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9412, 0.0588];[0.9999084, 9.16e-05];;;37454.13808359026;363.81642022822354;;
809844.4021409691;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9494, 0.0506];[0.9999194, 8.06e-05];;;37230.51394440647;368.92422825368516;;
810189.1400056275;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9534, 0.0466];[0.9999247, 7.53e-05];;;37121.158411957054;369.10014016936117;;
809678.927965933;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9534, 0.0466];[0.9999247, 7.53e-05];;;37121.13398362127;368.838755020984;;
810630.4044723903;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9534, 0.0466];[0.9999246, 7.54e-05];;;37121.179539051074;369.3262536728253;;
810671.7730161493;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9534, 0.0466];[0.9999246, 7.54e-05];;;37121.181519710684;369.3474523421705;;
814167.4149637857;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9543, 0.0457];[0.9999259, 7.41e-05];;;37096.733666556305;371.13966619546204;;
816456.4743851175;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9601999999999999, 0.0398];[0.9999341, 6.59e-05];;;36935.40164061248;372.31344759326265;;
815132.6809848292;;293.15;;PTXY;Smolen-JCED-1991;0.0;[0.9601999999999999, 0.0398];[0.9999341, 6.59e-05];;;36935.33736294786;371.6338805696788;;
26758.5530547864;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.04830000000000001, 0.9517];[0.5589999999999999, 0.441];;;53767.80252506458;10.001474387665189;;
26786.132083959073;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.04810000000000003, 0.9519];[0.5589999999999999, 0.441];;;53771.632739854285;10.011826612702222;;
27930.661794625023;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.051899999999999946, 0.9481];[0.581, 0.419];;;53699.574793639236;10.440442039618985;;
27882.39849357284;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.051899999999999946, 0.9481];[0.581, 0.419];;;53699.57356752526;10.422322832109353;;
34611.68161170516;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.07130000000000003, 0.9287];[0.675, 0.325];;;53351.01781149143;12.944015145200918;;
44719.39580348998;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.09670000000000001, 0.9033];[0.759, 0.241];;;52929.45070403096;16.736253603371903;;
44857.290949353344;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.09670000000000001, 0.9033];[0.759, 0.241];;;52929.45415639276;16.788149794306545;;
47925.45794481326;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.1038, 0.8962];[0.778, 0.222];;;52816.021797555244;17.940195147332094;;
48118.51114902198;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.1038, 0.8962];[0.778, 0.222];;;52816.026602624115;18.01288342611685;;
70271.36633197192;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.14870000000000005, 0.8513];[0.861, 0.139];;;52114.765717421054;26.346277537098043;;
70319.62963302409;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.14870000000000005, 0.8513];[0.861, 0.139];;;52114.766860925745;26.364506609368483;;
70650.57798309617;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.1491, 0.8509];[0.861, 0.139];;;52108.54319963605;26.489510999078803;;
70843.63118730488;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.1491, 0.8509];[0.861, 0.139];;;52108.54777139388;26.56243428705571;;
77214.38692619246;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.15959999999999996, 0.8404];[0.875, 0.125];;;51944.767997852556;28.964219633041765;;
77435.01915957384;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.15959999999999996, 0.8404];[0.875, 0.125];;;51944.7731548218;29.047640158314827;;
103448.93842669805;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.19899999999999995, 0.801];[0.9136, 0.0864];;;51320.50134425477;38.878208730811;;
103621.30735902727;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.19899999999999995, 0.801];[0.9136, 0.0864];;;51320.5051831178;38.94362817509593;;
106517.10542215798;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.20140000000000002, 0.7986];[0.9155, 0.0845];;;51281.89223348749;40.04131653642453;;
106399.89454817412;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.20130000000000003, 0.7987];[0.9154, 0.0846];;;51283.502700006924;39.99689843661427;;
106972.15940350709;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.20130000000000003, 0.7987];[0.9154, 0.0846];;;51283.515410957814;40.214205294025234;;
155352.67132966945;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.25429999999999997, 0.7457];[0.9471, 0.0529];;;50411.4631167284;58.61192236512456;;
155352.67132966945;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.25429999999999997, 0.7457];[0.9471, 0.0529];;;50411.4631167284;58.61192236512456;;
212165.47142537675;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.3006, 0.6994];[0.9641, 0.0359];;;49623.28004368253;80.394499880998;;
214440.7413321223;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.30169999999999997, 0.6983];[0.9644, 0.0356];;;49604.314942221165;81.27158541780376;;
213992.58210806636;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.30169999999999997, 0.6983];[0.9644, 0.0356];;;49604.30578195263;81.098582481926;;
387299.2014291462;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.3972, 0.6028];[0.9832, 0.0168];;;47917.92031479523;148.8087572997676;;
386968.25307907414;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.3972, 0.6028];[0.9832, 0.0168];;;47917.913578975975;148.67736635172372;;
407335.36612309347;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.40569999999999995, 0.5943];[0.9842, 0.0158];;;47764.139138973704;156.76342818121012;;
406845.83835527854;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.40569999999999995, 0.5943];[0.9842, 0.0158];;;47764.12914210802;156.5684250006005;;
404811.8849537939;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.40680000000000005, 0.5932];[0.9843, 0.0157];;;47744.084341394126;155.75696507255876;;
404425.7785453764;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.40680000000000005, 0.5932];[0.9843, 0.0157];;;47744.076452586865;155.6032302693626;;
653678.1494507059;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.4991, 0.5009];[0.99186, 0.00814];;;46021.85036007399;256.8337689361726;;
653457.5172173243;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.4991, 0.5009];[0.99186, 0.00814];;;46021.84548833116;256.7420016850291;;
657649.5296515707;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.4999, 0.5001];[0.9919, 0.0081];;;46006.45033106155;258.4845947544046;;
658352.794895474;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.4999, 0.5001];[0.9919, 0.0081];;;46006.4658751654;258.7773440581722;;
1266518.6514539754;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.6954, 0.3046];[0.99751, 0.00249];;;41761.1098583822;527.260677521457;;
1266725.4941727705;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.6954, 0.3046];[0.99751, 0.00249];;;41761.11685961536;527.3582114247922;;
1272020.6677739238;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.6967, 0.3033];[0.99753, 0.00247];;;41728.73603182213;529.852744139766;;
1272599.8273865497;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.6967, 0.3033];[0.99753, 0.00247];;;41728.755712941216;530.1261989032222;;
1554174.8204822524;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.7893, 0.2107];[0.9985, 0.0015];;;39258.994830083786;667.449163359388;;
1552733.8162079803;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.7893, 0.2107];[0.9985, 0.0015];;;39258.92894775155;666.7200257688442;;
1554305.8208708225;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.7896, 0.2104];[0.9985, 0.0015];;;39250.51140449322;667.5154624507003;;
1554188.6099968387;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.7896, 0.2104];[0.9985, 0.0015];;;39250.506040546694;667.4561421023166;;
1769856.6181271453;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.8901, 0.1099];[0.999197, 0.000803];;;36345.24112366919;779.5754270484194;;
1787879.5136914873;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.8983, 0.1017];[0.999248, 0.000752];;;36105.89588836161;789.2565993875779;;
1789099.885732378;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.8987, 0.1013];[0.999251, 0.000749];;;36094.23835218072;789.9141945511328;;
1882096.372102633;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9404, 0.0596];[0.999521, 0.000479];;;34871.853554787194;840.7083372113958;;
1911716.2494340842;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9487, 0.0513];[0.999578, 0.000422];;;34626.867732365376;857.2065512315005;;
1909875.3492368083;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9532, 0.0468];[0.99961, 0.00039];;;34492.18096253183;856.1547869305504;;
1906896.8140861595;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9532, 0.0468];[0.99961, 0.00039];;;34491.96953139524;854.4863933457002;;
1912626.3573967824;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9527, 0.0473];[0.999607, 0.000393];;;34507.35142006385;857.6990059032165;;
1918548.953911614;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.9536, 0.0464];[0.999614, 0.000386];;;34480.81227575752;861.0197788068763;;
1928429.141112724;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.96, 0.04];[0.99966, 0.00034];;;34289.17971781449;866.5516482812799;;
1921672.278965419;;323.15;;PTXY;Smolen-JCED-1991;0.0;[0.96, 0.04];[0.99966, 0.00034];;;34288.69096825661;862.7469098330247;;
87232.46927316608;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.047799999999999954, 0.9522];[0.478, 0.522];;;52760.699759225696;30.03007834216995;;
87197.99548670024;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.047799999999999954, 0.9522];[0.478, 0.522];;;52760.69884762022;30.018080124157034;;
90590.21607493906;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.05149999999999999, 0.9485];[0.5, 0.5];;;52680.77285633064;31.1920268066344;;
90604.0055895254;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.05149999999999999, 0.9485];[0.5, 0.5];;;52680.77322186874;31.196827983202336;;
109247.42931025266;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.07079999999999997, 0.9292];[0.596, 0.404];;;52282.91849915816;37.65596573404848;;
136357.61498699064;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.09609999999999996, 0.9039];[0.688, 0.312];;;51798.1230332337;47.06875073748893;;
136212.8250838341;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.09609999999999996, 0.9039];[0.688, 0.312];;;51798.11916541507;47.01808369684382;;
144900.21927322622;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.10299999999999998, 0.897];[0.708, 0.292];;;51670.97608515648;50.041383812494736;;
144741.63985548334;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.10299999999999998, 0.897];[0.708, 0.292];;;51670.97185675311;49.98583792481667;;
202430.07412742302;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14780000000000004, 0.8522];[0.8049999999999999, 0.195];;;50872.40602968944;70.11526433445681;;
203926.23646004056;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14780000000000004, 0.8522];[0.8049999999999999, 0.195];;;50872.444983734764;70.64253232460186;;
202512.81121494103;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14780000000000004, 0.8522];[0.8049999999999999, 0.195];;;50872.40818383716;70.14441842213952;;
203802.13082876353;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14800000000000002, 0.852];[0.806, 0.194];;;50868.92480183314;70.59670933089546;;
204532.97510183937;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14800000000000002, 0.852];[0.806, 0.194];;;50868.9438274164;70.85429762608541;;
204470.92228620083;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.14800000000000002, 0.852];[0.806, 0.194];;;50868.9422120393;70.83242564961547;;
219770.38871974143;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.15849999999999997, 0.8415];[0.8220000000000001, 0.178];;;50684.887115956364;76.19316527673314;;
221011.44503251175;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.15849999999999997, 0.8415];[0.8220000000000001, 0.178];;;50684.919186935025;76.63135647722315;;
220997.6555179254;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.15849999999999997, 0.8415];[0.8220000000000001, 0.178];;;50684.918830591865;76.62648717909376;;
286070.3748508484;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.19779999999999998, 0.8022];[0.871, 0.129];;;49994.857693246486;99.52341366172702;;
286001.4272779167;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.19779999999999998, 0.8022];[0.871, 0.129];;;49994.85596087801;99.4989003495585;;
292551.4467064266;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.19999999999999996, 0.8];[0.873, 0.127];;;49956.07496254079;101.81985711928905;;
291924.02379274834;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.19979999999999998, 0.8002];[0.873, 0.127];;;49959.60107649047;101.59660942908987;;
291730.9705885396;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.19979999999999998, 0.8002];[0.873, 0.127];;;49959.596232501586;101.52792223480394;;
540445.5504250019;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.3002, 0.6998];[0.9390000000000001, 0.061];;;48146.29284625965;190.70886454541937;;
410293.2170018627;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.2542, 0.7458];[0.9156, 0.0844];;;48987.48076172908;143.7172955099262;;
410348.375060208;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.2542, 0.7458];[0.9156, 0.0844];;;48987.482104985036;143.73718127336707;;
543072.452953699;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.3015, 0.6985];[0.9395, 0.0605];;;48122.22650461115;191.6622655690078;;
543293.0851870803;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.3015, 0.6985];[0.9395, 0.0605];;;48122.23182261785;191.74304644032765;;
903985.4182218899;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.39580000000000004, 0.6042];[0.9671, 0.0329];;;46338.62537903685;325.96306242775813;;
905378.1591951099;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.39580000000000004, 0.6042];[0.9671, 0.0329];;;46338.66013419839;326.496306255965;;
942858.0598407731;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4041, 0.5959];[0.9687, 0.0313];;;46177.323945581935;340.7984625261617;;
942671.9013938577;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4041, 0.5959];[0.9687, 0.0313];;;46177.31926805638;340.72683493023993;;
937445.6753656359;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4052, 0.5948];[0.9689, 0.0311];;;46155.61668808863;338.70588076279654;;
938597.0998335951;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4052, 0.5948];[0.9689, 0.0311];;;46155.64564893349;339.1485783187712;;
1412184.1887867432;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.49670000000000003, 0.5033];[0.9816, 0.0184];;;44307.55348655659;526.0675691644822;;
1410529.447036383;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.49670000000000003, 0.5033];[0.9816, 0.0184];;;44307.50649528646;525.3887650259185;;
1421995.4284149217;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4972, 0.5028];[0.9816, 0.0184];;;44297.22455236512;530.0958893586574;;
1418968.629963221;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.4972, 0.5028];[0.9816, 0.0184];;;44297.13852421363;528.8524860667458;;
2536305.4178649127;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.6904, 0.3096];[0.99258, 0.00742];;;39622.80810125946;1028.0549087712652;;
2547378.398077741;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.6911, 0.3089];[0.9926, 0.0074];;;39603.47525498536;1033.5378518049397;;
3095132.391233501;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.7868999999999999, 0.2131];[0.99501, 0.00499];;;36749.20712162373;1320.0282798835458;;
3099827.7209501485;;353.15;;PTXY;Smolen-JCED-1991;0.0;[0.7864, 0.2136];[0.995, 0.005];;;36765.190245883525;1322.6713704145686;;
233449.58718938747;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.04720000000000002, 0.9528];[0.41100000000000003, 0.589];;;51491.33752926216;74.97691999728886;;
233091.05981014273;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.04720000000000002, 0.9528];[0.41100000000000003, 0.589];;;51491.32712258471;74.85901975296494;;
241337.18953277206;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.050799999999999956, 0.9492];[0.43100000000000005, 0.569];;;51403.596641030774;77.5416411077127;;
241371.66331923794;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.050799999999999956, 0.9492];[0.43100000000000005, 0.569];;;51403.59764581762;77.55298740234662;;
282526.4696021598;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.06989999999999996, 0.9301];[0.525, 0.475];;;50957.834355527564;90.94514025438116;;
283615.8412544804;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.06989999999999996, 0.9301];[0.525, 0.475];;;50957.86668342786;91.30506626279245;;
342855.595917383;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.09499999999999997, 0.905];[0.618, 0.382];;;50412.98890387979;110.65841741062171;;
342255.75203287735;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.09499999999999997, 0.905];[0.618, 0.382];;;50412.97084422836;110.45919235216883;;
361898.915561114;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.10160000000000002, 0.8984];[0.638, 0.362];;;50275.70366325825;116.91085395867833;;
360299.33186909894;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.10160000000000002, 0.8984];[0.638, 0.362];;;50275.6553944259;116.37864716459285;;
484928.9647004102;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.1462, 0.8538];[0.744, 0.256];;;49388.12861484563;157.4330293945021;;
483798.22450433054;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.1462, 0.8538];[0.744, 0.256];;;49388.09437064462;157.0529752693261;;
485783.91460476303;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.1462, 0.8538];[0.744, 0.256];;;49388.15450665531;157.72043040676667;;
486618.18023723643;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.14600000000000002, 0.854];[0.744, 0.256];;;49392.069902953255;158.00091389079654;;
490024.1903400616;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.14600000000000002, 0.854];[0.744, 0.256];;;49392.17305226627;159.14639464007942;;
486128.6524694215;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.14600000000000002, 0.854];[0.744, 0.256];;;49392.05507768455;157.8363283944205;;
519968.1212642918;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.15659999999999996, 0.8434];[0.763, 0.237];;;49187.6841898795;169.05931133927317;;
523967.08049432945;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.15659999999999996, 0.8434];[0.763, 0.237];;;49187.80515417052;170.4080137576061;;
523050.077774338;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.15659999999999996, 0.8434];[0.763, 0.237];;;49187.77741605683;170.09867217440453;;
657794.3195547273;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19569999999999999, 0.8043];[0.8200000000000001, 0.18];;;48441.99949325492;215.08527016227256;;
656670.4741159409;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19569999999999999, 0.8043];[0.8200000000000001, 0.18];;;48441.96571555439;214.70194522197386;;
669005.1949134191;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19779999999999998, 0.8022];[0.8220000000000001, 0.178];;;48402.18649716005;218.87859482565594;;
668625.9832622948;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19779999999999998, 0.8022];[0.8220000000000001, 0.178];;;48402.175103910224;218.74908940877617;;
666419.6609284809;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19730000000000003, 0.8027];[0.821, 0.179];;;48411.66846035921;218.01246106891685;;
666150.7653940474;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.19730000000000003, 0.8027];[0.821, 0.179];;;48411.66038082883;217.92064677578637;;
912445.2854206074;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.2539, 0.7461];[0.876, 0.124];;;47331.60961997116;301.6301893791557;;
1161780.393413455;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.30100000000000005, 0.699];[0.9061, 0.0939];;;46417.58903235272;388.3241019878579;;
1160877.1802080497;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.30100000000000005, 0.699];[0.9061, 0.0939];;;46417.56168271;388.00162253453135;;
2640947.1493033287;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.4931, 0.5069];[0.9646, 0.0354];;;42374.67489003065;950.0482149029197;;
2653936.872043658;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.493, 0.507];[0.9646, 0.0354];;;42377.54441371157;955.4855417070811;;
1794243.3746730816;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.39359999999999995, 0.6064];[0.9432, 0.0568];;;44551.93071821593;617.8541452291827;;
1860763.9930375698;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.40149999999999997, 0.5985];[0.9454, 0.0546];;;44387.189313323215;642.891040330191;;
1855048.2392415334;;383.15;;PTXY;Smolen-JCED-1991;0.0;[0.40259999999999996, 0.5974];[0.9457, 0.0543];;;44363.6634129586;640.6531548767198;;
535102.1135227963;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.0464, 0.9536];[0.345, 0.655];;;50002.63256114195;162.5986500288105;;
549484.5772363455;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.049699999999999966, 0.9503];[0.362, 0.638];;;49912.68749611534;167.07879394740263;;
629698.1835850662;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.0686, 0.9314];[0.45099999999999996, 0.549];;;49417.98528655021;192.08596052097704;;
743165.2043587379;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.09340000000000004, 0.9066];[0.5429999999999999, 0.457];;;48813.89630387479;227.67608509760444;;
773908.9271289756;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.09960000000000002, 0.9004];[0.563, 0.437];;;48669.43922880664;237.363875810868;;
1003711.1877102769;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.14400000000000002, 0.856];[0.675, 0.325];;;47688.709312955914;310.3143109681648;;
1007427.4618912948;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.14329999999999998, 0.8567];[0.6739999999999999, 0.326];;;47703.8895924933;311.56537184373076;;
1065384.791697668;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.15400000000000003, 0.846];[0.6950000000000001, 0.305];;;47477.44492702992;330.1187724919489;;
1306597.8755991631;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.19299999999999995, 0.807];[0.759, 0.241];;;46670.32630583053;408.1911221766236;;
1331887.8453505046;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.19469999999999998, 0.8053];[0.762, 0.238];;;46636.07527677109;416.5674061468291;;
1325523.9843689103;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.19389999999999996, 0.8061];[0.761, 0.239];;;46652.40124177967;414.47065065505024;;
2183349.002513038;;413.15;;PTXY;Smolen-JCED-1991;0.0;[0.3005, 0.6995];[0.867, 0.133];;;44464.08891825892;703.6163288578629;;
5370000.0;40168.52834880519;301.0;[0.8174967929311818, 0.18250320706881817];PRhoT;Magee-JCED-1998;1.0;;;;;;;0.17;
7100000.0;40157.488409579266;302.0;[0.8174967929311818, 0.18250320706881817];PRhoT;Magee-JCED-1998;1.0;;;;;;;0.14;
8840000.0;40145.867420920404;303.0;[0.8174967929311818, 0.18250320706881817];PRhoT;Magee-JCED-1998;1.0;;;;;;;0.12;
10570000.0;40134.827481694476;304.0;[0.8174967929311818, 0.18250320706881817];PRhoT;Magee-JCED-1998;1.0;;;;;;;0.09;
12300000.0;40123.206493035614;305.0;[0.8174967929311818, 0.18250320706881817];PRhoT;Magee-JCED-1998;1.0;;;;;;;0.07;
